Comments,Ratings
"Phone message told me to ""please wait as we are experiencing high call volumes"", when actually the booking office was closed and no one was there to answer my call!!  Receptionist swiped my card $400 too much for deposit, asked for explanation and she BS her way how this is ""company policy"". Stood there until I made her realise the only way out of my onslaught was to admit her mistake and apologise.  Keycard locked me out at the pool as it did not register my late check-out. Asked the towel counter for help, asked to wait, 20 mins later asked again the next shift staff and was told they ""have no contact with downstairs"". What stupid liars who can't come out of a better excuse.",3
"The hotel is very nice and clean, staffs are very friendly and helpful, roof top swimming pool is quite attractive, the food court "" Rasapura Masters "" has a lot of very delicious cuisines from Europe to South Asia. It is quite worthy to stay though the price is a bit expensive. The only thing that I am wondering whether can do better is that the size of the double beds are little bit small. We booked a deluxe room with double beds, one for our daughter and the others for my wife and me, the size of the double bed seemed a little bit small although we didn't really mind to squeeze close to each other:=)).",4
"The staff at Marina Bay Sands were very polite and demonstrated great sincerity and initiative to give me and my wife a most wonderful wedding anniversary to remember. They greeted us personally and escorted us up to our rooms; They surprised us with rose petals and bouquets over the room; They further surprised us with delightful decorations every day. Thankfully, the weather was great and it allowed us to enjoy breathtaking views of the city landscape and the opportunistic fireworks display.",5
"This hotel definitely has the wow factor. The views from our bedroom and the infinity pool at the roof are amazing. The check-in took far too long- about 30 mins, and pool is overcrowded.  Funny how the project was totuted 10 years ago as being a major job-creation project for Singaporeans- the majority of staff are foreginers (Filipinos, Chinese mainly).  Service was very good (apart from the slow check-in). Our daughter had her 9th birthday on our last morning there. The staff sang a birthday song and presented a cake- very personal touch. Staff also remembered my name by the second day.",4
Was very unsatisfied by the hotel service.. The room service suggested me to drink tap water from the bathroom when I asked for water for my 10 months old daughter... Not worth the money at all... It's crowded and the management unable to provide service.. ,2
"We have stayed in Sands for number of times..be it short getaway, school holiday break etc. The rooms are so far clean & well kept. We get to see Gardens by the bay night scenery from our balcony, which is spectacular.   Everyone will rave about the infinity swimming pool ..well, it all depends on crowd. Sometimes, it can be so crowded that you miss the fun. Try going during lunch or dinner time, when you get lesser crowd. Breakfast? So far, i find it too crowded. And prefer to eat elsewhere.   From Marina Bay Sands Hotel, you can walk across the overhead bridge (Lions Bridge) opens daily from 8am to 11pm.",4
"Me and my friends stayed Marina bay sands second time. But this time they upgrade us and gave us a 2 bedroom suite. It was definitely wonderful, luxury, adorable! Very high quality equipments, very large room and everything you need.  Infinity pool was wonderful view, Ce-La-Vi Restaurant also was luxury and tasty. Only one thing that I disappointed was very few 50$ black jack tables in the casino :) and also all staff were surly in casino! But overall, I definitely recommend Marina Bay Sands.",5
"Marina Bay Sands is an impressive hotel from the silhouette to the actual clockwork mechanism that makes such a huge property work so well. I was given an enormous room on an upper floor, always impeccably kept. I asked for a nespresso machine and it was provided immediately. There is no breakfast included or even a breakfast room but the hall has half a dozen restaurants and bakeries to choose from. Very efficient check in and out. I was forgetting the iconic pool in the terrace. Better in photos but still an inescapable experience",5
"I had a very pleasant experience when I checked into Marina Bay last week. The front desk officer, Diane was very, very patient with all my questions. I would like to commend how she handled my inquiries in a very professional manner. Kudos.",5
"As a highly discerning traveler, this hotel was overall very wonderful. The rooms are clean, room service was very quick considering the enormous size of the hotel, and the pool was superb!   Some reviews mention that the feeling of staying here can be impersonal, however anyone who books a stay here understands the sheer size of the property.   My personal experience was great, every restaurant and food order was perfect, and the hotel service was very pleasant.   Only downside was that many of the casino dealers had poor attitudes. One dealer in particular went out of his way to not acknowledge you.   I would certainly return and I cannot wait to come back again :-)",5
"Stayed for one night in a family room.    The room is really nice and comfortable for a family of 4.  They are located on floors 2/3, so don't expect a great view.  The room has a nice balcony, and again is very spacious for a family of 4.  Went to Spago for an overpriced drink and buffet, service was poor.  The pool area can get busy so plan accordingly, and get ready to deal with ""selfie"" madness in and around the pool.  It's entertaining in itself to watch the number of phones in the pool.    Being close to the shops is nice and the MRT station is below, so easy to get access in and out.    I'm not sure I would stay there again - I would probably pick something a little more boutique like, ie Naumi.",3
"This hotel does it's best to minimize its environmental impact so you can not only enjoy all of the lovely amenities, but feel good about staying here too.  The service is excellent and the food was outstanding.  The 55 Club is a must, and the infinity pool is a wonderful experience not to be missed.  The location is very close (walkable) to many attractions including shopping, the Flower Dome, Cloud Dome, Supertree Forest.  I highly recommend the Marina Bay Sands to everyone staying in Singapore.",5
Loved the sky deck restaurant. Wonderful location. MRT station connectivity is good. Check in and Check out process is very smooth. It was an amazing experience. Very close to Gardens by the Bay and Flyer Wheel,5
"What a wonderful hotel and stay we had. This hotel lived up to the hype. We had a very large room with wonderful views of Gardens By The Bay. Huge bathroom with shower and bath. The infinity pool is an amazing sight. The view it offers is wonderful. The water was very cool but it was so refreshing. The pool is only a privilege for hotel guests. Plenty of chaise lounges available. Pool service, food and drinks were great. Spa was very friendly and allowed us to shower after we had checked out to be refreshed for our long flight. The night laser and music show were great. If I ever visit Singapore again I will definitely stay here again. ",5
"The hotel has an infinity swimming pool where you can soak up all day without being bored. From this pool you can see the entire city, it's great. There is also a casino for you to entertain. Breakfast is very nice.",4
"We knew that it will not be great, but decided to give it a one night stay - for the kid to try the roof infinity pool, to see the views, etc. But honestly, regret this decision a lot, ecspecially after spending 3 nights at Four Seasons, which was one of the best of our hotel experiences ever.   I think the business of MBS is built primarily on the ones staying there for the pool and the views. Other than that - the hotel is humongous and inpersonal. The number of people is like in a conjested London tube on a rush hour. The price is a rip-off for the service and amenities. The pool is nothing special, stayed there 10 minutes, made a couple of photos and left. The view of course is great, but whether it is worth it - NO.   My wife was unfortunately not very well and as our…",2
"Stayed in Marina bay sands for a week on business/pleasure, stayed in a Club room which entitles you to the Club 55 Lounge benefits, they are all high floor rooms so great views of the Singapore skyline and city. The lounge in on the 55th floor, great views, good food selection, staff are amazingly friendly and professional, the down side was that you normally had to queue/wait for a table for breakfast and Evening drinks and canapés (normally only 4-5 minutes). It was a very very busy hotel during my stay, 2000+ rooms...lobby was particularly busy. The pool is spectacular, the views are like no other, it's spread across the 3 towers on the 57th floor, a bit cold but very nice ) during busy times getting a good deck chair or 2-3 together can be an issue but do recommend this…",4
"The Marina Bay Sands is a wonderful experience on every level - from the amazing infinity pool and SkyPark on the roof, beautiful rooms with great views, outstanding and gracious service, fantastic dining (highly recommend the 55 Club option) and proximity to the Flower Dome, Cloud Dome and an outstanding mall. It's worth the splurge to stay here and experience all that the Marina Bay Sands has to offer. Made my trip not only to Singapore but to Asia!",5
"Hotel is obviously expensive but more than worth it! The views from the room are always good (city center or gardens by the bay). Swimming pool is a very special experience. Don't hesitate, just do it! :)  ",5
"The Marina Bay Sands Hotel is a Big new hotel right on the bay.  The rooms are large, new and modern.  Plus, there is the infinity pool on top of the hotel.  Pay the extra for a Sky View Room, it's worth it.  we arrived just after ten on a Saturday morning and they let us have our room right then!",5
"So many things happened in one day  1) To start with we waited for 1 hour only to check into the room at 4.30 pm wen 3 was the checkin time. we were literally waiting in the queue for an hour.  2) Mr suren, at the reception desk was extremely rude. His so called hospitality made us feel unimportant. On telling mr suren about having more checkin counters he said they were fully booked so an issue . its was mainly about his tone and attitude which made us unhappy  3)  We had made bookings through bookings.com and we were of the assumption that we had booked a city view room.maybe we made mistake while booking.  Again on highlghting the same to mr. suren he said we never promised any thing. it was a very uncanny behaviour by him.  4) We mailed the hotel twice about wanting city…",2
We went for cocktails to Ce' La Vi bar & restaurant on the rooftop at the Marina bay Sands Hotel. The service is excellent & the Singapore Slings were superb we also enjoyed pizza & calamari while watching the lightening in the distance surrounded by the amazing views of Singapore from their open rooftop bar. We truly enjoyed the night & didnt want to leave,5
"I have experienced a few sights in my life that were difficult to grasp due to their sheer scale and strangeness - the Majlis Al Jinn, Burj Al Arab, the Address Hotel on fire, the Scott Platform.  The Marina Bay Sands is such a sight.  The immense scale and improbable geometry demands attention from every angle.  The view from the room (47th floor if memory serves) is as if from a plane, and swimming in the infinity pool where the city meets the sea is simply unreal.  They have actual paving stones and trees up there, a garden high in the sky with jacuzzis and waiter service.  It reminded me of Iain M Banks descriptions of Culture leisure spaces in his sci fi novels.  The top floor bar and restaurant feels as solid as the ground - yet have nothing but empty air beneath them, for…",5
"This is a one stop shop for the bucket list seekers! The views are so amazing! The luxury is ridiculous. You can be on a budget or go all out! Military discount is available. Dont worry about city view, you will get that for the pool scene.. The Ocean view is pretty spectacular and cheaper! Drinks on the pool can be expensive so look at the prices first.  This is a must go to place in Singapore",5
"Yah, yah, it is very expensive but if you are staying at this architectural wonder, you need to be in a Marina Bay Sands suite. With free access to the pool, gym, Club 55, you can make a stay worthwhile.  The suite is very large and plush. Great amenities and cute touches like the towel animals show an attention to detail. Service was exceptional our entire stay as we spent our all our time just enjoying the hotel. There are lots of other options in Singapore but nothing as spectacular as the Marina Bay Sands.",5
"Pro: Marina Bay Sands has become one of popular icon in Singapore. The unique architecture, the views, the infinity pool, and all the attractions around the area are just incredibly awesome. The room is clean and nice.  Cons: I arrived at the check-in desk around 3 in the afternoon, and it took them almost 45 minutes to find the right room for me, eventhough I've booked and paid for the room couple months back.",3
"The building itself is undeniably amazing; the architecture and engineering is a modern marvel and the view from the rooftop is breathtaking. However, the actual experience is like watching a Hollywood Blockbuster with a bad script; lots of razzle dazzle but lacking a soul.  If you have past experiences at staying at high end hotels you will be disappointed. The service was a solid 3 stars and times worse (saying this the restaurant and wait staff were excellent). The problem is that due to sheer number of rooms and it would appear (from my check-in experience) many people only stay a night, thus the churn is enormous.  We are a family of 6, so had two rooms and stayed 3 nights. We had problems of cards not working on the pool deck/lifts/restaurants (this automatically puts you…",3
Very cooperative and friendly hotel stuff The rooms are very big with sofa beds with excellent view The swimming pool is marvelous The hotel Location is great  I think the suit can accommodate 6 persons although the hotel limit it to 4 persons,5
"We held our wedding at MBS and it was a great experience. We had received a phone call 2 to 3 days prior to the wedding from the (Hotel check-in/operations) team. The team sincerely tried to accommodate some of our special requests (Like having a city view room). We are grateful to them for upgrading our Deluxe room to a suite that overlooks the city. Upon check in, the team even called to ensure if the room they had allocated was alright and congratulated us on our wedding. This team was also extremely professional by coming to our room and walking through the entire check-in process as well as check out process the next day. Overall, their service deserved an excellent and the room was great as well.",5
"A terribly over crowded pool, which was very unappealing the water looked slimy. So many tourists. Then because when we didn't tip the room cleaner, they stole our shopping which was 2 men's shirts we bought from Zara. We made a complaint about the noise from the lower ground Clubs and Bars on the first night ""that were partying all night - the sounds travels up the towers of the hotel. You simply can not ignore it. -  No sleep at all.""  The reception and concierge did not even care when we complained. They didn't move us to a less noisy location. No action was taken. We were very disappointed in our stay. The gym and the cocktail bar at the pool were the only positives about the experience.",1
"Amazing hotel, luxury rooms. Enjoying the views from the pool is a must (only allowed to hotel guests). Good food variety in the multiple restaurants. If possible, better to book a room with views to the front side where the city is, rather than the back side where the Gardens by the Bay is",4
"Wow what an enormous hotel. So beautiful. Great that it is attached to the Bayfront MRT station, so easy to arrive. The luggage storage process was very easy, the check-in process quick and we got a room before check-in time which was great. Every staff member was so attentive and friendly, especially the pool bar staff.   The room was so beautiful, loved the bath tub and the bathroom was massive! The bed was like sleeping in the clouds, it was so comfortable. The decor was very beautiful.  We had room service for breakfast and the food was amazing and still hot when delivered. There were so many restaurants to choose from otherwise, as its attached to the shopping centre, and the food court was pretty cheap too which was great.   We booked a gardens views room, and the view was…",5
"The view from the infinity pool at MBS is legendary and speaks for itself so I shan't spend time on this but instead focus on the service, which is always something that I am very particular about, as well as the room and amenities.  I have heard horror stories about the service at MBS, or perhaps the lack of it, be it from friends, online reviews or personal experience from a previous stay. Maybe I have been extremely lucky, but the service I've encountered throughout my 3 day 2 night stay this time round have been nothing short of excellent.   This starts right from the valet service, who took over my car with a smile and engaging in small talk to make us feel welcomed. To be fair, check in at MBS will always a nightmare due to their system, but we have been really lucky to be…",5
"Very Long check in lines. I don't know what took the receptionist that long to check people in! We were waiting for almost an hour until we got our room keys!   Not so much information about the membership that we could have got discounts on the museums and other purchases, so we have to go back again to get the memberhip because up to 50% discount on the museum entrances, got points for dinner, drinks etc. Could have told us to join immediately at the check in!   The rooms themselves was amazing, we were on the 49th floor harbor view rooms, and it was breathtaking at times, but next time we will choose city view as there's only blackness in the evening as there were almost no lights from the sea.   The pool lives up to the hype, it was an amazing experience! We loved it! It's…",3
"From the moment we arrived at the Marina Bay Sands it became clear that we had made a poor decision by staying here.  It started with a very long check in queue, finally when we made it though the check in process which took about 25 minutes.  The room type we booked was unavailable so we ended up with two rooms over looking the shops instead of the gardens.  When we got to our rooms they were small with no bath and ugly decor.  The hotel was absolutely over run with people, construction and noise!!!  The queue for for breakfast was ridiculous in each of the three restaurants with a very uninspiring spread.  The draw card of this hotel is only the pool which looked like human soup at best. The view was good but not at all appealing with hundreds and people an their selfie…",1
"Even though its big and busy and not my normal kind of hotel I absolutely loved bed out visit here! We had a club room with city view which was spacious,comfortably and had a stunning view. There were ample towels and more were provided in the evenings. Although it's a very busy hotel we found the staff to be very charming and attentive particularly in Club 55. The breakfast was amazing as was the cocktails and canapés at 5.00pm. The afternoon tea was good but we just found that it was too much to have that and then eat again at 5.00!  A special mention must be made to the lovely Rani who looked after us so well in Club 55 - thank you.",5
"It is clearly a thing to be seen. Inside and out, it truly is an amazing building. And surrounding it are some of the best attractions I've ever seen. The views from the top and of the hotel itself are second to none.  However, as a guest at the hotel, it didn't live up to what I wanted. It is very clean, the rooms are wonderful, and the staff are very good, but if you are not in the money leagues, you are ultimately just a number. The personal touch just isn't there. My check in was quick, but I saw the line was very long at other times, which is ridiculous. You have very little time to enjoy the pool, check in is 3pm if your lucky, check out at 11am. The pool is very busy. Amazing yes, but not relaxing. The lift system is slow and annoying to the top, 3 lifts, and the casino…",3
"My company make the reservation I always preferred another hotel but is was good to tried this one.  First it took me for ever to check in, and the staff was very rude like they don't even know what to do, I ask for extract pillow I have pain in my back and they tell me get to your room an call that's another department he can't even call.  The hotel is big and very nice but the staff is very bad for the price is not worth it. ",2
This hotel is awesome! Their infinity pool is one of a kind. Definitely a must-see. Thanks to Mr. Antonio (front desk agent) for being so helpful and accomodating.  Our room is clean but bathroom amenities are just average.  ,4
The Mini City...that's how Marina Bay Sands can be described!!! What doesn't it have...everything...views of the city...the garden by the bays...boat rides inside the mall...a pool that's worth being clicked in...the casino to help u try your luck....the elevators that zip up and down in seconds and a huge inventory of 2600 rooms!!!!!  So are the services slow and flappy considering the huge inventory????  No...definitely not!!! U name it and u get it - super quick.  Well now don't expect the personalized touch of Ritz but the staff at Marina is super quick & efficient.  A Singapore stay needs at least 1 night in this property!!!,4
"we are staying at grand club room which included the access to club55. the room is spacious, and they update the toiletries now into roberto cavalli branded which is better than the previous paiza branded one. The pool has become so crowded now you cannot enjoy a nice swim there but mostly people just go to the pool for a selfie at one of the best infinity pool ever.  As when we are there the Rise restaurant is under renovation, other breakfast venue is crowded and there is queue for breakfast.   Club55 served quite a good food for breakfast, and the service is impeccable.",5
"I've been to my fair share of luxury hotels around the world, and this is my first experience staying in a luxury hotel in my own country. I had to attend a conference at the convention centre, so I thought it would be fun to stay at the iconic MBS at least once.  I haven't given five stars because I reserve that for experiences that blew my mind. MBS is great, but nothing extraordinary - it gave me what I expected to receive at the price I was paying.   To start with, it was a little bit complicated getting there - I'm terrified of driving around in the city centre area, so I had studied and pored all the directions and maps the website had, but they weren't that specific (I guess that's not their fault - I'm a below average driver) so I still approached MBS with some…",4
"If you want to spoil yourself, then stay here for a night or 2. It is like a treat and you pay more for that. We stayed in Tower 3 with a room facing Gardens By the Bay; great size room with a balcony. I don't think the rooms facing the city have balconies. Lots of space to relax in for our last 2 days in Singapore. The Infinity pool is the drawcard here and it doesn't disappoint. There are 3 options for breakfast, 1 on the pool deck and 2 in the lobby. We ate at the pool deck and Adrift in the lobby for breakfast. Adrift has a much higher quality breakfast, the breakfast on the pool deck area was disappointing. You would come here just to try out the pool and to be able to watch the light show in the Gardens from your balcony. Up there as a great place to stay.",5
Beautiful hotel. Awesome room. But the wait in the lobby to check in to your room is absurd. Waited nearly an hour just to talk to the receptionist because of the queue. Others really good hotel. Food options for vegetarians is a little in the hotel restaurant. Although breakfast buffet has a lot of options.,5
"We went to Singapore for a wedding and it was my boyfriends birthday too, they made us an upgrade to a suite, the experience was incredible, the hotel it's marvelous, and  the attractions around it are excellent too. Garden by the Bay, ArtScience Museum, the Mall, the Flyer... and of course the infinity pop were incredible. ",5
I have been to Singapore about 4 times now and every time I am in Singapore I visit the Marina Bay and always enter the Marina Bay Sands. Everything here has been done in an Excellent Big Way.  It is awesome.  ,5
"What can i say! Booked this on a recent visit for myself and my brother as a thank you for him letting me stay with him.  From the minute we checked in to the minute we left nothing was too much.  Drinking mojitos at the infinity pool to ordering (very) late night snacks. A must visit for anyone who has the time to check in.   Different living at the highest point!! All the staff very friendly and helpful, no request is too much!",5
"amazing property and amazing services. check in line is long but its faster so its less waiting time and you get good place to wait for groups while check in. the infinity pool on roof top is the best pool i have ever been to. and the in room facilities, cleanliness, room service, bell man services,early check in, breakfast, shopping mall, dinner restaurants, celavi club, the light show in evening, connecting mrt station, location of the hotel....everything is just too good.",5
"Great location. A real 5 Star Hotel. Big but personal. Concierge was amazing. Room was perfect. Views over city from room were fantastic but it the other side you look over the amazing Sky Gardens so either way we would have been happy. Can walk everywhere but if you have a family it's great to hire bikes, electric scooters or seaways from across the water to view the whole area around Marina Bay Sands. Definitely worth the money. What you spend as a little extra here you save because you are so close to everything you need. Value for money if you can afford to come. Hire a super car from the lobby, eat amazing cakes, swim in the Skytop pool and enjoy the best view in town, go to the spa and overlook the tranquility of the Sky Gardens. So much to do if that's your type of…",5
Staying for one nite after discharge from hospital. Good hotel and we are relax. Only less about facility which still cant accept about refrigerator locked.  if we are open the refrigerator mean paid. So mean if we do not need content of refrigerator the room is not include refrigerator. But we need put some medicine (neopugen) which need cold place. Its mean high cost but less facility.,4
"Girls getaway in luxury. Couldn't of asked for a better experience from the moment we arrived, friendly porters, receptionists and housekeeping. Room was lovely and the pool was perfection. Best part of Singapore.",5
I stayed 1 night with my husband.  It's crowded but didn't bother me.  We got free upgrade for our honeymoon. I really appriciated they did such an effort.  One negative thing was the fact we had an insect in our room. But they sent up a team quickly to resolve. This hotel has great view. Of course the rooftop pool is the thing you should do. ,5
"This is the most iconic and overall best hotel on earth for me. It is a luxury hotel at reasonable price. I am so happy for the experience to stay at this hotel. The check in time was 3pm and the reception staff understand that we was tired and they check in us early at 10 am (free of charge) and to an upgraded room.they were very kind and helpfull.all the staff was smiley from the reception to the infinity pool.the room was very clean and smells good. The bathroom was also very clean.the view of our room was fantastic. Choose room with city view or skyview. There are 2 500 ml bottles of water every day. There was hairdrier,toothbrush,shampoo and conditioner,body lotion,shower gel,cottons,nails kit,pon pom.the infinity pool is the highest and best pool on earth. Amazing pictures…",5
"Upgraded to premier room with a fantastic view of the gardens by the bay. Excellent service, clean, spacious room. State of the art facilities. The pool is amazing, but it can get crowded. Like literally crowded! I highly suggest to take an early morning dip to fully enjoy the pool without the crowd. Best skyline view ever!   To infinity pool and beyond!",4
"We had a lovely stay here in May.  Geanna and Kelly at check-in were amaziing, upgrading us to a beautiful room on a high floor with an awesome view.  I felt sorry for their colleague checking in a family next to us that couldn't be pleased, no matter what room or upgrade they were offered.  They essentially wanted the presidential suite for the price of the lowest level room which they had booked.  My friend and I asked for nothing and were upgraded immediately...  The room and view from balcony were gorgeous.  The late night room service was delicious!  The true highlight of the hotel is the rooftop!!  From the pool to Spago Bar, I cannot say enough good things.  We had drinks and appetizers there every afternoon before dinner and loved it!  There were a ton of kids in the…",5
Excelent location and AmAzing view from the room and Infiniti pool . Costumer service very good The gym need more Machines but the view of your workout time one of the best i have been Highly recommended on your stay in singapore  At least one night for the best experience on a infinitivi pool,5
"Was so looking forward to our stay at the MBS, but was ultimately disappointed.  The hotel is beautiful, the views spectacular, and the staff ever-friendly all of which you'd expect from a top-ranked hotel.  What was lacking, though, was the attention to detail.  There were two problems with our room that we asked them to correct - TV remote didn't function properly and the shower drain was clogged - neither of which was remediated.  The ""up"" button on the remote did not work.  Not the end of the world, but not what you'd expect.  We asked that it be replaced, but it wasn't.  Should've been a simple fix.  The bigger issue was the shower drain.  It was clogged causing the water to build up and spill over into the bathroom beyond.  We remedied the first time by building a towel…",2
The hotel is truly a landmark unto itself in Singapore with its unique architecture and of course the guest only infinity pool that sits atop the 3 towers in a structure that resembles a boat.  The rooms are very well appointed and ours had an incredible view of the city and bay.  The hotel is conveniently connected to the tram system as well as the luxury mall that gives you every choice in luxury shopping you can think of.  The casino is also connected which we did not have the best experience at--(note there is no alcohol served at the casino).  We knew this hotel was a special treat and would cost more than others but glad we did.  The staff was all very friendly and helpful and the close proximity to the tram as well as other sightseeing made this a pleasurable experience…,5
"I've stayed at the Sands a few times in recent years, usually for conferences.  It's really a very good hotel, much as it maybe lacks the character and touches of a smaller operation.  But that probably shouldn't be a surprise to anyone, as it's massive.  And, really, as big as it is it's surprisingly well managed.  Pros:  -nice rooms.  Well-styled, great views and have everything you need.  -gym is very nice.  Again, fantastic view and very well-outfitted.  -the upper deck and pool areas really are extraordinary.  It's very crowded and so not exactly relaxing, but the pool and the views are worth seeing at least once.  It's especially nice to head up there early in the morning before it gets crowded.  Cons: -It's a big hotel and there's a corporate feel to it.  You don't…",4
"We booked a club deluxe room and filled in that the occupants would be 2 adults and 2 children. It didn't ask for our kids age. When we arrived we were told our children counted as adults (they are 16 and 13) and therefore we couldn't legally stay in the room we had booked. It was a deluxe room that included club entry, breakfast and cocktails on a high floor. Instead they found us a family suite, on the 2nd floor, no club extras, and it cost $140 extra. My husband was bummed and behaved like an infant, bitterly disappointed that he wasn't getting the luxury extras and wouldn't even go in the famous infinity pool.  I will not travel with him anymore. He can't roll with any punches. We were treated very nicely and professionally (He didn't speak with Aya at the desk- thank…",5
"Service: ++ Rooms: + Cleanliness: ++ Location: + Price: -/+ Wifi: ++  From checking in till checking out the whole experience is fantastic! My boyfriend and I stayed in the deluxe room with garden view and that was the best choice we made! The room is big and clean, with a tiny balcony where the view is great. At night you can enjoy the show of the Garden by the Bay. Which is fantastic. But of course the best part is the view from the rooftop on the infinity pool. It takes your breath away when sunset kicks in. Prices to eat there or even roomservice are less expensive then we expected. Expect the minibar, that's extremely expensive. Last but not least there service is top of the bill. Always ready to help with a friendly smile. We hope to stay hear again very soon. ",5
We planned to stay at Marina Bay Sands for two nights to celebrate my wife´s birthday. Communication before arrival was neat and I contacted the Hotel in order to ask them for a small welcome gift for her birthday. Two days later I received an answer that they would put a little present in the room and the person answering would take care personally. How this story ends... you´ll find out later.  Location: Exceptional location in Singapore right at the Bay with views to the CBD on the one side and Gardens by the Bay and the Sea on the other side. Easy to access by MRT or car and conveniently located for shopping and exploring the Bay area.   Hotel: The architecture is stunning and beautiful. A nice piece of architectural art with an impressive Lobby in which a rework is going on…,2
"The hotel felt quite new and clean. The bed was firm which was a big thing for me. Maybe it is the summer holidays, it was jam packed with people.   The wifi at the hotel was pretty poor. It kept disconnecting and I had to login several times a day.   The gym, unfortunately closes at 23:00 and that was very incovenient for people like me attending the trade show there. After the show and most likely client dinners, there were no time for exercise.   At night time, the lifts were incredibly slow. There were people going up to the pool, people going down to the lobby. It ususally took me 15 minutes to go from my room at Tower 3 to the gym at Tower 2. Until I found the express lifts next to tower 2 that noboby seemed to know about. It will take you straight from lobby to 55-57…",3
"We came yesrerday. It was such an awesome stay at Marina Bay Sands hotel. The room we got  is facing the side of Marina Shoppes whereby we have a spectacular view of the city, merlion park, esplanade and so on. Staffs are great. Very polite and accomodating. We love the infinity pool so much  as well as the spectacular view from the deck. What an amazing sight seeing experience on top of MBS. This is my 2nd time to be here in MBS, but i will always want to come back. 👍👍👍",5
"Well what can i say, the pool is AMAZING! honestly makes the experiance of staying at this hotel. The rooms i found were average and the hotel is so big you feel like your in a shopping mall. I would recommend this to anyone who visits singapore.",5
Really Marina Bay sands is an experience rather than simply a hotel.  We loved it as did our two kids.   The infinity pool on level 52 is clearly a highlight and was a great vibe  The restaurants as part of it were great especially Spaggo and Osteria Pizzeria in the Shoppes  The room we had was spacious and overlooked the City side. Each night we got to experience the light show put on by the hotel.   The room service was excellent quality.   Any query we had was so promptly attended to which made it such a easy enjoyable stay.   A good walk to the Gardens by the Bay to enjoy the light show there.  Loved the Sky deck too.   What a great experience!!!!,5
"We stayed one night in a 14th floor corner suite in tower 3. The room was excellent. Large balconies. Great views. Wonderful staff. Location is walking distance to many sight seeing locations. The pool is as good as it looks or better than the photos on the internet. The only problem is the size and design of the towers. If you are not in a good room location you have to constantly transfer lifts to get anywhere, everyone gets lost, and there are way too many people using the hotel amenities, restaurants and lobby area. Always too busy and noisy, long lines to get into the restaurants for breakfast, and the club lounge is a joke. Does not even have a lounge to relax in. Too many guests trying to use the club room at the same time. Food in the club room for afternoon tea and…",2
"Deliberately had a two night stopover here on our way to the Phillipines.  Love Singapore, the streets are well maintained.  Loved Marina Bay Sands, it's been on the bucket list for a couple of years, so figured why not stop on our way to our destination.  Great hotel, the infinity pool was very busy and drinks quite expensive, but hey why not, were on holidays!!",5
"Marina Bay Sands is an attraction in itself with sky park on 55th floor and the roof top swimming pool on 57th floor which give panoramic view of the entire city. Once you are dropped off at the hotel, the porters fetch your luggage, give you a receipt and show you the check in counter. The check in process was very organized however you should expect queues. The sky view deluxe suite provides an excellent view of the city. The room is spacious and very near and clean. You can get free access to sky park which is a must. The roof top swimming pool gives the best view of the city. You could be enjoying a cocktail by the edge of the pool enjoying the scene and spending hours. The pool is slightly congested though with mostly people taking pictures. Best time to go to the pool is…",5
"To be honest, this is one tough decision for me to make but I am going to put my opinion and experience down and you will be the one to decide if its worth it or not.   Marina Bay Sands definitely is one of if not THE most eye catching buildings in Singapore period. And it is a lot of travelers dream to visit this and not only just walking around but actually stay in this 5 star hotel. MBS have a 5 star hotel rating but the first thing it will definitely make you question it is the lobby area. One would assume that it would have their dedicated Check-in area but that is not the case, the lobby area is in the same area as everything else... and the check-in & check-out desk is one of the tiniest I have ever seen.   The check-in time is at 3pm and check out is at 11am. My…",4
it was best.iwas there with my family . totally singapore is so clean and beautiful but this hotel was so luxray and fantastic.rooms was so clean+beautiful+big+good wifi+such good place and view with nice balcony and it was so secure.,5
Our room was city view. The view is amazing during morning and even at night. The pool was a bit crowded even if it is raining. But overall experience was excellent. My 4 year daughter enjoyed swimming and does not want to go home.,5
"We were there a 3 guys for vacation it's a Breathtaking view , to watch the The ships unload goods at the port of Singapore, the food was perfect, the service really good, thw price a liytle bit expencive but it worth every penny",5
"Upon arriving at this hotel was greeted by a very ARROGANT women at check in desk who did not wanted to check us in, was told that our number has been called, never had such RUDE welcoming in a hotel, greeting desk was more like a DOCTOR SURGERY than a 5 star hotel, was checked in by her college who sat next to her, nice hotel but Shame about Arrogant check in staff & Attitudes, will not be using this hotel again.",3
"Marina Bay Sands (MBS) is a must. It is undoubtedly expensive, but the views,  especially from the pool are exquisite.  I stayed for a romantic weekend to celebrate my anniversary, and we stayed in a City View room. The room had amazing views of the marina and Singapore's financial district skyline. The rooms were large and comfortable. I would recommend a higher floor, as at nighttime the lower floors can be seen from walkways below.  I would recommend this hotel as a must try once. It is fantastic luxury.",5
Marina Bay Sands Hotel is one of the most beautiful hotels I have ever had the opportunity to stay in.   It is very pricey but if you can spend one night it is worth it.  The views from the 57th floor are amazing.  The sunset and sunrise from the top will take your breath away.  The infinity pool feels like you are on top of the world.  Fabulous at night and beautiful in the morning.  The hotel screams luxury.    BUT. If your budget does not allow one night ... make sure you go up to the observation deck.  The views are breathtaking.  It is definitely worth it :) ,5
It was absolutly ridiculous one of the worst staff I've ever experienced. The queue to check in took over an hour and the staff were rude and unhelpful and seemed to have no decided to provide any form of customer service. Extremely disappointing for the price we paid. Complete waste of money and time. ,1
