Comments,Ratings
"Infinity swimming pool on level 57 is just breath taking.. as soon as you get in the pool and look over the edge you will forget everything else..  Apart from swimming pool, bar on lvl 57 and view from your room there is nothing special about this hotel. All other things are over priced. Gardens by the bay and The Shoppes mall is nearby. Mall again is expensive. Food court in The Shoppes is around 10-15 min walk from hotel to buy food/coffee at above decent price. You can't stay there if you want to enjoy real singapore food, streets, culture and people.  Hotel entrance lobby of all three towers is full of tourist during day time who are there to just see the building. This certainly gives you feeling of residing at a public/tourist spot instead of 5 star abode.  Worth paying…",3
"We stayed here just one night in a 12 day trip to surrounding countries. The vista was worth the pricey rooms. The pool attendants provided fabulous customer service. Front desk experience included long lines, friendly, but not informative on hotel layout. This would have been helpful as the property is gigantic. We had the breakfast buffet, also pricey but an amazing selection of authentic and diverse cuisines from local to comfort foods and everything in between. The rooms were very clean and modern with appropriate amenities. All public restrooms were maintained impeccably. The bell staff did not speak English and was therefore not helpful anytime we left. The concierge tried to be helpful, but language again was a bit of an issue. The location was not within walking distance…",5
"This hotel is simply overrated! If you're going to commute, the location is quite a long walk from the nearest mrt. Sure you can get a cab, but pricey! The room we booked might have just been deluxe, but it was really small, and stank of cigarettes! We specifically requested a non-smoking room but was greeted by the smell once we opened the door. We called reception to ask for another room but we were told they were fully booked and just said that they will send room service. We wasted several hours of our precious holiday in the room, waiting for the staff that never came! The staff came when we came back to the hotel, armed with a can of air freshener which didn't do any good of course! With the amount we paid for this hotel, I was very disappointed! It was too crowded,…",1
"The scale of this hotel is jaw-dropping. It can be a little busy at times in the lobby which is slightly off putting but the eating spaces, especially the bar on the roof, are relaxing and tranquil.  The views from the Sky Deck are just breathtaking, as is the infinity pool. This place is a must see if you're visiting Singapore.",4
Stayed 2-nights in a King-Bed City View Premier Room. Was sort of a birthday staycation with the wife over 2 weekdays.   Pros : (1) Rooms were clean.  Most basic requirement and the rooms were kept clean throughout the stay. Refer to photos of the room attached.  (2) Pool was Memorable. Guess one of the biggest reason to stay here and take in the epic view of the Singapore skyline from the pool is a must ! A swim is a must.   (3) The Great View of the Skyline from the Room Again the view of the city from the room was breath taking. Gives you an appreciation of the very varied Singapore Skyline  (4) Staff Service was good This does seem to get very varied reviews. During my stay the service standard of the staff I interacted with was great. We had dinner with the parents one of…,4
One of a kind experience...wish we could go back en savor another extraordinary moment in this precious location 🏙... My kids really had fun staying in our room and even more when we jumped in to the infinity pool on top of the 3 towers. It was breathtaking! Such an architectural en engineering wonder.  ,5
"This hotel is in my view, to big, with to many people. It has 2561 rooms, which are very nice, with good views. However! When you enter the hotel, the volume of people, is just mind blowing. You think it ll quieten down, but it doesn't. There s no peace at all, apart from in your room, the ground floors just like a transit airport, where you are continuously bumping into rude people, to interested in there mobile phones. Facilities are poor on the ground floor, limited toilets, seating away from the bar/restaurants. Staff are nice and fairly efficient, although, a week after we left, there still taking money off our credit card. I ve tried to email them, on this matter, but there mailbox is continuously full, so it won't deliver. The 57 floor pool is great, but it's very…",1
"I had read lots of reviews before staying here for 3 nights and asked myself if it was worth the extra. It really is - the views, pool, service and location are brilliant. There's a fancy shopping mall under the hotel and casino too but the best thing was the tube stop. As it rains a lot of the time in Singapore this made getting around really easy. I would recommend this hotel to anyone.",5
"The Marina Bay Sands is a stunning hotel as you approach with a rooftop pool complex extending across three towers at the 57th floor of each.  Incredible infinity pool and pleasant bars and restaurants on top.  To me, this is the highlight of the hotel.  Overall property is very nice and well located.  If you enjoy walking or running, great access to marina area, gardens and related paths.  Connected to large high-end shopping and casino if this is your thing.  Only down-side is that it is quite expensive (and so have rated it as very good vs. excellent for price/value consideration) and if for more budget conscious there are other great properties in Singapore.   If cost is not an issue then highly recommended especially if you may have time to enjoy the rooftop amenities.",4
"A holiday at this hotel was on my bucket list; I couldn't wait to stay there. The design is amazing and I couldn't wait to laze by the incredible infinity pool. We stayed for four nights in December as a family of four. Two nights would have been plenty. My best description of the hotel and our experience, was that it felt like we stayed for four nights in a shopping mall.  Beside the pool level, which is always extremely busy and the Club lounge, there really isn't really anywhere that seems exclusive to guests. You're constantly fighting for space and attention with outside visitors. The hotel sits above a high-end shopping mall which was really very impressive and had great stores and a wonderful selection of restaurants. However, as they are all inside the shopping mall, you…",4
"Stayed at MBS recently attending a conference in Singapore. The front desk team were extremely friendly and accomodating. My room was very comfortable with all the ammenities required. I was facing out to Gardens by the Bay which to me was till a beautiful view. The view on the city side is just gorgeous. The view from the roof top bar is as good a view as you will find anywhere in the world. Expect to spend HUGE dollars on alcohol, however this is not unique when you're in Singapore. The pool is just stunning but crowded. All in all the experience at MBS was pleasurable. Great location, great shops, albeit high end and expensive. Would stay there again.",4
"It is, like you see it in the pictures! The hotel is absolutely beautiful. We stayed on the 31st floor tower 2 overlooking the bay and it was amazing. The rooms are very comfortable and the staff were very attentive & helpful. I was worried about the check in process as it can take long at such big hotels but I was pleasantly surprised it didn't last more than 10 minutes. The infinity pool was the best part. Do yourself a favor and visit this hotel!! ",5
"Fantastic location - train and bus station right there which makes getting around the city a breeze. Wonderful service! We arrived at 8am and were offered an early check in, which was so gratefully accepted.   Had breakfast at Spago - again extremely wonderful service, can't fault it. Good selection at the buffet.   Pool area has the best view of the city and bay - but very busy at times. Head up early in the morning for peace and quiet.   Drinks expensive compared to elsewhere. But you expect that with the view and service.   Prices at various restaurants can be heart stopping - be prepared! ",4
"Granted, this place looks awesome from a distance. Who ever though of creating a rooftop park across three skyscrapers? Awesome.  However, if you are just passing through, and want to enjoy a few hours of relaxation, don't bother going there. First of all, nowhere is it indicated what tower actually provides 'guest' access to the rooftop. This means I actually traveled to the 57th floor twice before finding out that there was only one venue open to non-guests.  Then upon entering the rooftop (great view), all I thought of was: Disneyland. Loads of people, very busy, security checks everywhere and increasingly high prices. There are so many great places in Singapore, this one ain't one of them. If you really really really want to go to the 57th floor, take tower 2, then exit and…",3
I highly recommend marina bay sands. All the facilities are 1 minute away. The view is unbelievable. Casino was a real highlight for me. Pool area was extremely busy with a lot people. Maybe just one thing that out me off a little so many people cramp in such a small space.,5
"The hotel is conveniently located on the green subway line, so traveling was convenient to all parts of the city, as well as to and from the airport. It's also a great location for people who like to run outdoors. My room was facing the gardens and the private balcony was something I really enjoyed. Check in was fast and the service was great. I received everything I asked for and staff are very kind and courteous. I would definitely recommend the hotel.",5
"We stayed there only one night but it was the most amazing hotel we have ever stayed in! We upgraded our room at arrival, which was on the 47th floor with a breathtaking view on the city. The rrom was very spacious and elegant. The receptionists were extremely friendly. They guided us to the VIP check-in lounge when checking in because there was a small queue. The gym is very well equiped with a great view and very aimable changing room with sauna, steambath and hot water. The infinity swimming pool on the 57th floor is amazing and is legendary, especially at night when the lights of the city and the skyscrapers opposite are turned on! Unfortunately the food at the pool is very poor. We ordered 3 hamburgers which were very poor and a ceasar salad which we didn't even eat, so…",5
"Marina Bay Sands is a great hotel when is comes to its architecture, location, restaurant options and the roof pool (the best thing about the hotel), but for a guest at the hotel, hospitality matters too. The food is excellent with a lot of vegetarian options and options to select various restaurants. Do visit the roof top restaurant. The infinity pool is where you can easily spend 2-3 hours with jacuzzi and sauna also available  On our arrival at 8:30am, we requested for an early check-in, given that the hotel has a policy of checking in at 3pm. Though the rooms were vacant, the hotel staff was reluctant in allocating rooms to most of the arriving guests. We had to remind them 5-6 times after which finally they gave us a room (they had to select a room to allot out of the many…",3
"Large, clean and nice decorated rooms. Very comfortable beds with great views of the bay.  I think the photos of the root top speak for its self, wouldn't hesitate in staying here again. staff all friendly and very helpful.",5
"Marina Bay Sands houses a mall, a museum, two large theaters, seven ""celebrity chef"" restaurants, two floating Crystal Pavilions, a skating rink, and the casino. The Singapore Merlion and the Singapore flyer are also around the same place.  Every evening we have the light and sound show which has combination of music with Laser lights, smoke, fire and water fountains.",4
"Booked a birthday weekend staycation with my family, at the Family Room (paid $1800 for 2 nights). It's not our first time staying at MBS, due to its proximity to the casino and shopping. However, on the first afternoon a terrible incident happened which made us swear not to stay at MBS again - when the 3 ladies were in the room alone without dad, the 2 sisters and mum were showering / using the toilet in the 2 bathrooms (with the bathroom doors ajar), a room service guy personnel just let himself into the room to place newspapers we have asked for earlier in the day right in the middle of the room's coffee table (not even just dropping it at the door), when it was obvious there are people showering and talking in the bathrooms. When we fed this back to the manager, the response…",1
"We were invited to stay there for 2 nights and were quite excited! We did not except the boutique hotel experience, as clearly, a big hotel like this cant offer that.  Check-in was rather quick and we were given a room in the 40th floor, which had an amazing view over the Gardens Bay the Bay and the sea. The room was spacious, the interior design pretty standard (I guess I had just expected something to stand out a bit more...). The smoke detector was beeping (empty battery) by the time we checked-in and we had to get housekeeping right away, not a big deal, but wondering whether the cleaners did not notice this prior?  What we enjoyed most was the breakfast on the 57th floor, it was delicious, with heaps of choices and amazing food.  The biggest disappointment was the pool. It…",3
"Singapore is a great city to stay wherever you choose but to be in the Marina Bay Sands you can look out over the entire city from your clean spacious and well equipped room, before exploring the city. Staying at the hotel means you can pose and splash in he 57th floor infinity pool which is a world class experience, and thee are loads of restaurants to choose from some of which are truly excellent",5
"Loved the set up of MBS. Really nice. Loved the gardens around the property as well. Very central to most everything in downtown Singapore. Easy access. Very senic, great photo opportunities all around the property and the marina.",5
"Have stayed at the hotel twice, this time in Jan 16.  Its a property to experience but just for a night if you are paying from your pocket. Any number of days is good if it's business travel and will elaborate why. - The location is great with some great views from the high floor rooms - The infinity pool is a must dip  However, - service is not up to the mark except for at the front desk - the food is anything to write home about (am a zero maintenance foodie)",4
"The Marina Bay Sands is one of the most awe inspiring buildings in Singapore and sparkles like gold at night. You can't miss the ship shaped top of the building which offers a birds' eye view of the glittering city. The hotel has a mall inside which is huge and housing the world's ultra luxurious brands. The water and light show is free every evening outside the mall on the river side. Overall, it is a pleasurable sight and should not be missed.",4
"Stayed for a week, will never come back. If you want to share your holiday with 5000 other people constantly taking selfies stay here. Yes the view from the top is great but it's so crowded it feels like you're holidaying in a shopping mall. ",2
"If you like big Vegas style hotels than this might be the place for you. I don't and really didn't like this place. It huge, full of tourists, has no real lobby but rather a gigantic mall type space, and is not set up for business travellers. Two simple requests proved to be difficult. On the plus, the room was perfectly nice with a great view, and the pool is something else.",3
"Very large hotel which I feel has no soul about it, I believe it's now around 5 yrs old and it is starting to look tired. The soft furnishings in the bars and restaurants are stained , chipped and scratched. The check in service is very poor, you are herded into a roped off line, where you can stand for 10 minutes +. The view from the pool is fantastic although trying to secure a lounge is nearly impossible as the towels are not cleared from them by those leaving or the pool staff- getting food or drink is even harder up there. I would recommend anyone staying here to seriously consider paying the extra for the club privileges- which includes drinks from 5-7pm. At Sin. $490+ 17% per night for a club room, I think there are better hotels offering value and service in Singapore ",3
"We would normally think twice about paying this for a hotel room, but MBS is simply one of the hotels in the world you need to visit It is well known, often frequented by celebrities , offers unparalleled views across Singapore.  The sky pool on the 57th floor is legendary & has to be visited The downside to MBS is that it is simply very busy - we were in low season but check in was lengthy albeit they let us have the room for noon which was great. The pool soon becomes hectic & sunbeds fill quickly. Staff are great & helpful if they see you struggling We had a room overlooking the city which was fantastic. Rooms are large & overall well appointed, albeit plug sockets are not well placed (says my wife as not suitable for hair preparation).  Rise breakfast was superb but again…",5
"2nd time visitior, booked a room with balcony facing the gardens. Got the worst possible location on the far side of tower 1 on floor 8. I asked for a room with a nice view and this was the best they could do, haha! Overall wasn't pleased by room choice, people in my group who booked lesser rooms got much better location and preferences than I did.   Room was clean, but some stuff needed repairs. Phone cord broken so no phone, couldn't call for a replacement or any assistance.  Overall its still a nice property, would stay if I come back.",4
"Wow totally amazed by the Swimming pool view, staff was very friendly which help me on upgrading to my desire view requested by my Girlfriend. Have really a really great experience with this hotel. Will definitely be back for the future with my family member.",5
"The Marina Bay Sands stands out because of its sheer presence. It has great architecture, a good location and is well-run and efficient. However, due to the massive crowds at the hotel itself and the nearby shopping centre and attractions, it has an impersonal ambiance. There is a general ""Las Vegas"" type feel to the whole area.   We stayed in a Grand Club Room, which was extremely comfortable and well set-up for a family with 3 young kids. The Club 55 Lounge has great views, excellent food and gets you away from the crowds. As other travelers have stated in their reviews, the pool is spectacular and a stay here is almost worth it for that alone. However, it is always full of guests/visitors and the only time get the full ""pool experience"" and accompanying view is to go there at…",4
"Stayed for one night pre cruise, on arrival we were taken to vip check in and was upgraded to a city view on 49th floor,  room was lovely and spectacular views can even watch the laser show. The pool area is fantastic but was very busy late afternoon never seen so many selfie sticks in my life. Gave that a miss and went to bar great service but very expensive $27 a pint nice views. Went back to pool 1st thing in morning had pool to our self well actually myself due to fact it was absolutely freezing so wife just paddled. I'm sure it must warm up later in day.considering the rate we paid you would of thought breakfast would be included not another $50 a person extra. We again gave that a miss and went else where. The hotel has some spectacular features but because of its immense…",5
"We spent three days at the Hotel. The room is spacious overlooking a magnificent view of the lack and the famous Art Science Museum, the Esplanade Mall, Merlion Park, the shops at marina bay sands, theater, sands expo and convention center. The room has a specious bathroom with a bath top and a separate shower area. The bed is very comfortable with silky white sheets.   The Hotel has one of the most famous swimming pools in the world located at the 57th floor, that has many celebrity Chef restaurants. The pool area is a place you will not get enough of, the spectacular view is something to really remember and talk about, the pool gives you the illusion that you are at the edge of the building.  Staying at the Hotel you will have enough activities that will consume your time…",5
"The pool is spectacular and as it's for guests only it is worth the stay for that alone, but personally I found the hotel too large and impersonal, the area was a fair distance from all the sights (apart from Gardens by the Bay) and only good for very expensive shopping. I'm glad I stayed but was disappointed overall. The Club55 lounge was a nice perk there and the staff there very friendly and attentive unlike many of the other staff. The free evening drinks and canapes were good and busy. For the best time (and unspoilt pictures) from the pool you need to go at 0600 when it opens or stay to 2300 when it closes. Otherwise it's completely full of people taking selfies.",4
"We have selected to celebrate our wedding anniversary at this hotel. We booked for Premium City View room at MBS. We have also booked for a limousine for pick up from airport. The limousine was Benz S class (Not the top end available in its class, hence no massage options etc..). We were well greeted from the airport and the transfer was also nice. The check in was too good and very fast. We were given Premium City View room on 42nd Floor. The view from this floor was amazing!! The Infinite Swimming pool at the top floor(57th floor) is really a top attraction and also a great experience. The pool facility is available only for hotel guests only(Which is good move, otherwise the pool would have been too crowded). Sky 57 restaurant at top floor has also an amazing view for dining…",5
"We stayed in an Orcid suite for three nights. The view from the suite was spectacular, the staff in the hotel and also in the lounge was fantastic, and ofcourse the infinity pool are very nice. We really enjoyed our stay!",5
"It is massive and has everything that you would want in your hotel....  but when i reached the hotel (not as a guest but as a tourist), i found out that the hotel is just tooooo crowded....the terrace on the 57th floor has a beautiful view but again just too many people....  the hotel also has a shopping center and also a casino...  outside the hotel there a many restarzunts and a lake with boating and all....also there is a nice lazer and projection show...  so all in all a great experience....surrounded by the garden and S'pore eye...",4
"The rooms was wonderful with a big wow when they look over  marina bay view. Absolutely brilliant experience in every respect. My stay was thoroughly enjoyable and the staff is extremely helpful .The room reflects perfect balance of luxury and comfort, equipped with state of the art technology and handpicked amenities, for ultimate comfort, and comes with stunning views of the Marina Bay.. ",5
"By far the best hotel I have been so far!  The pros: 1. Iconic and picturesque view 2. Plenty of things to do - shopping, dining, party, shows, museum, swimming, and a lot more! 3. Convenient location 4. Spacious room and very comfortable bedding 5. Accommodating staff 6. Reliable wireless internet  The pros: 1. Checked in at tower 3 registration and I did not see a place where guests can wait (if needed). Saw other guests seated on the side of the hallway. 2. Nothing else I can think of. This place is just so beautiful!  'Five stars' is really not enough to rate this hotel as it's amongst if not the best in the world!",5
"Celebrated my birthday last Friday at the highly raved MBS hotel and there is really nothing to shout about. Check in was a tedious process (They named it ""Registration"").   One of our adult key pass was faulty and we went down to get it replaced but the server told us to use the kids pass instead. In the end, I was denied entry to the infinity pool and had to get Ian the floor manager to assist us. I was furious because the hotel just screw up my birthday celebration.   1. They need us to fill in a form on the birthday cake we bought in (for celebration) and they went ahead to ask what flavor is my birthday cake (in a very serious manner).   2. They warned us about the sensor in the fridge so technically speaking, you have a mini fridge in your room but you cannot use it. Once…",1
"I was upgraded to family suite room, Thank you Christin, A staff member of marina bay sands, she is very nice person, she took us to our room, what a nice service, she treated us very well :* , we stayed on 43 floor, garden view, check in was very smooth, as it's not very crowded at the time, we checked in @12 noon, after visiting gardens by the bay, shuttle service available from marina bay sands to gardens by the bay for 3SGD per pax, we were in tower 3, so it was about to 850 meteres walking distance, we enjoyed on way greenery and singapore flyer view too, we stayed here on 6-7th march. for a night. we were 6 people with 4 senior citizen. on 7th march after check out from hotel, we put our luggage with hotel only, and collected it in evening @8:30, it was very smooth, Thank…",5
"What a beatiful day spent at the Marina Bay Sands, tasting a worderful wine and eating execellent asian cousine, all mixed perfectly with a fantastic view of Singapore city and amazing friendship. Sithra was our waitress and she is amazing, offering the best of herself advising us always in good way about what to taste for an unforgettable afternoon on top of the world  Thank you Marina Bay Sands and Sithra!!",5
I've had this hotel in my mind as soon as I saw an article about their skyline infinity pool. Once I booked I took a huge gulp for how much money it was going to cost but it didn't disappoint! (My budget generally for accommodation is more like £80 a night not £250) On check in we got upgraded and all the guys working made me feel like I was a VIP guest. Short of winning the lottery I'll not stay again but it was 100% worth it just for the experience of watching sunrise in the pool not to mention the luxurious rooms and free light shows & events around the hotel. ,5
"Very nice hotel, we enjoyed our stay there. No complains.   It is just... When you go to the ground/lobby area, it is very very crowded like in the busy ""station"". If you are looking for quiet place, no the right option but if u enjoy ppl observing, this is exactly the right place.   Skypark/swimming pool and jacuzzis are crowded despite the strict entry. ",4
"It's no surprise that the Marina Bay Sands hotel, Singapore ends up very expensive if you do anything other than sleep in it. But really though, all hotels are if you order room service or drink the mini bar. With a plethora of celebrity chef restaurants to choose from, a great gym, which we used and other amenities including the amazing Skypark you're set to never need to leave the hotel. There are few hotels in the world which offer something as amazing as the Skypark not least for its engineering if you geek out on stuff like that, but for what it offers - simply breathtaking views over the seemingly never ending high rises and skyscrapers of the financial district. Get there for about 30 minutes before sunset even if you have no intention of swimming in the infinity pool but…",5
Stayed at the Marina bay sands for 1 night in a premier room. The room was huge with a large bath and breathtaking views of the city.  The infinity pool is just amazing but very busy.  Had in room dinning and everything was delicious the singapore slings are a must.  Would definatly return ,5
We did a nite tour and it was Absolutely stunning and we luved it so much we went bak for a second visit during the day and OMG we didn't think so but how AMAZING.... Wotta Fantastic Singapore Attraction!!!,5
Please imagine that you have great time with your boyfriend in this wonderful pool! Unfortunately everytime i visited MBS with my friends however i still had wonderful time! Room type is just so so but still have worth to visit here  ,5
Nothing better than sipping on Singapore Slings at the top of the Singapore skyline.  Make sure you mention you are headed to the rooftop bar to avoid having to pay for the observation deck.  Be wary of attire requirements - not thongs or swimwear allowed in the bar area.  And pick a night without haze - the views at sunset are spectacular!  It's one of my favourite views in Singapore.,5
"Being an architecture lover i was lucky to spend 2 nights at the MBS. Being quite a HUGE hotel the check in such as the check out proceeded very quickly. The staff is professional but remains friendly. My room was beautiful and wide with a city view: perfect! The Infinity pool is quite crowded but depending on the day's time you can get a front row place quite easily. Of course the view is amazing! While enjoying the moment, you can order some food from Spago which is delicious. I keep in mind MBS it's one of the main city's ""attractions"". So, is the price really worth it?... I was a bit disappointed to see an amount's difference between my booking confirmation and the check out' invoice. However, i DEFINITELY recommend this hotel.",4
"Room was luxurious, comfortable and had a clean, spacious bathroom. Pool views were incredible but the whole experience felt like being herded like cattle. Every available space was packed full of people, floors were slippery and dangerous, and there was loud building work going on throughout the day.  Lifeguards did not appear to be monitoring the pools as numerous times there were several children in the adult only section.  It was far from a relaxing atmosphere and was very disappointing considering the high price point. You are paying for the photos, not the experience. Check-in and check-out wait times were extremely long.   ",3
"This was our 2nd stay at the MBS, and we were celebrating the NYE 2016. As expected, (almost) everything went well. We love that the hotel is almost self contained. Mall and tube just next door, awesome riverside walk for running/jogging, and the coolest public park in SE Asia: Gardens by the Bay is only a few minutes nice walk away. Worth to note the lovely breakfast, so many quality choices, I really couldn't find any fault in it! Also at the same restaurant where they serve breakfast, they have the best fish n chips you can find outside of the UK!  After the second day though, the fact that MBS is quite a distance to city center has gotten a bit tiring. We love the Orchard Road vicinity especially on the holiday season as they close down the road for public entertainment and…",4
"Our was large but unfortunately had no bath tub! Should for the price of room, but besides that room was very good! Of course the roof top Infinity swimming pool & bars were the highlight of Marina Bay Sands. Worth seeing! Drinks over priced! Convenient shopping Mall adjoining the Hotel. A 24 hour express call service from room was excellent. Overall very happy with our experience!",5
This hotel is amazing and worth every penny. From the beautiful roof deck pool to the excellent service you really can't go wrong with staying at the Marina Bay Sands. They often offer upgrades which is quite lovely.,5
"Booked a premier room and enjoyed my staycation at the hotel! The room was spacious, balcony was huge and room service was pretty efficient. Probably the downside would be having to pay extra for the carpark coupon as an in-house guest. Nonetheless, it's a nice hotel for staycation despite it being a crowded hotel.",5
"We recently stayed at Marina Bay Sands whilst attending a conference.  This was our third stay at Marina Bay Sands.  The hotel is very large and constantly busy with large tour and conference groups.  It also attracts a lot of sightseers.    Check in was disappointingly slow.  We waited 30 minutes while a room was found for us.  I found it very strange that rooms were not assigned given that we had booked directly with the hotel well in advance of our stay and we were checking in after the scheduled check in time.  When we were finally given our non-smoking room on the 38th floor it had a strong smell of smoke.  We called customer service, explained that the rrom smelled of smoke and we would like to be moved due to my husband's allergies.   The first response was to restate to…",4
The Hotel has one of the best ambiances. The infinity pool is just amazing. The service staff is very slow and if you are thinking of taking a group over here and are expecting an early check in is next to impossible.   The breakfast spread of the hotel is just fantastic  The hotel is at a central location and it was great experience altogether,5
"There's no doubt that you have to put your hand into your pocket to stay here, but MBS exceeded my expectation.  It was only S$15 in a taxi to the hotel. Luggage service at the door was excellent, and although there is airline style queuing at the check in, they quickly identified us as upgraded and pulled us from the queue to priority check in. The suite on 49th floor was huge, well appointed bathroom and a great bath. View .. amazing. There's no mistaking this is a mega hotel with 2,500 rooms so it's good to plan and book eating options. We ate at Rise in the foyer of Tower 1 for the buffet dinner and it was superb. Breakfast the next day was hugely varied, fresh and hot. The skydeck pool is busy all the time until it closes late at night. We had clear weather & the views in…",5
"We read the reviews and yes it's an extremely large impersonal hotel and yes there is a waiting time for check in but aside from that, it is a luxury hotel that should on bucket lists. Our room was on the 30th floor, spacious and over looked the harbour and Gardens by the bay with a fabulous bathroom.  Perhaps one annoying thing was having to use the hairdryer out in the main room as there did,not appear to be plug in the bathroom. Beware the mini bar has an automatic charge connected to it, signs on the fridge to advise you The main attraction to this hotel would have to be the Skypark and infinity pool. Totally amazing and worth the stay. You do need to pick your times to go to the pool but wasn,t overly busy when we were there. Just love the touch of warm towels from the…",5
"Stayed here October 2015. I can agree with previous review that this hotel is more like an tourist attraction and a lots of tourists (that not stayed at the hotel) walked through the hotel, and that everything in the hotel was very overpriced. An yes, you feel like a room number, not like a guest. Long lines at check in. The hotel felt more like a tourist attraction than a 5 star hotel, but...if you ask me, this is a must when visit Singapore. The view over garden by the bay was amazing. The room itself was clean with a nice bathroom! Service was ok. The reason we booked Marina Bay Sands was the pool on the 57:th floor. It was awsome!! So cool looking down from 57 floor without a railing. But like I said before, lots of touists in the pool all day.",4
"Marina Bay Sands is a luxury hotel, where the service, check-in and check-out were very smooth. I enjoyed the food in the foodcourt of the adjacent mall. The room had a view over the Gardens of the Bay, which was fantastic. I can absolutely recommend this hotel for a one-of-kind experience. The infinity pool is an absolute must-try!",5
"A must visit to this Hotel. It also has a large mall having many many branded shops, an inside lake where you can enjoy boating and one of the largest Casinos. Do not forget to take your passports along if you want to visit the Casino.",5
"If it weren't for the SkyPark, I wouldn't consider this hotel all that exceptional.  That SkyPark, and specifically the infinity pool 57 floors above Singapore, are something else.  It was truly impressive to be in the pool at night or at dawn.  Although being in the pool at night is at times a little crowded.  Aim to be up on the roof at dawn, it's much more quiet and peaceful.  The hotel itself wasn't that great.  Don't get me wrong, the hotel and its amenities were top notch, but so too are many other hotels in this city.   That being said, my experience was lessened somewhat by the constant wind noise whistling past our window. It was a very windy night and we were a long way off the ground.  But still. Perhaps the seals around our balcony door weren't the best.  I don't…",4
"We had a room on the 21st floor, with city view. Would have been nicer higher up. I liked the two sinks in the bathroom and the separate toilet. They should have put a toilet with water cleaning for the price of the room.The bed was good.I slept very well. The rooftop pool with infinity pool is amazing.",4
"Two years ago we first saw this hotel and vowed that on our next visit to Singapore we would stay there. It is certainly worth a visit, but the size, activity and insanity of the selfie craze on the infinity pool on the 57 floor is not something everyone will like.  There are no quiet areas or lounges or garden areas to relax in as in the Shangri La. Marina Bay Sands is an intense hotel full of young people looking for an experience rather than a hotel to use as a relaxing base. For most of them the convention centre, theatre, casino and huge shopping mall are an essential part of the stay, but again this will not suit everyone.  The architecture and interior design are excellent and the choice of restaurants is superb. The staff are very helpful and friendly and the light and…",4
"We booked online and when we checked in, we got upgraded to a suite! The corner suite we stayed in had the view of the city and the water below. The room was very spacious and beds were super comfortable.   This entire hotel will give you a modern, classy, and luxurious experience.   (This post is a late one but better late than never...)",5
"I stayed at Marina Bay Sands for a week for a work conference.  With the hotel and gigantic connecting mall, restaurants and convention center, it was easy to sleep, eat, work out, shop, get my nails done, and do everything within MBS.  I took the sky high sunrise yoga class at the hotel's rooftop deck and that was the most memorable part of my stay there.  I also liked that there was a connecting train station so I could get off the property and meet up with local friends easily.",5
"Herded into the mammoth hall, lining up to check in, waiting while the bus load in front went through the formalities and the once in a not bad room, up to the roof filled with a million people in bathrobes for the obligatory swim and selfie in the infinity pool. I felt I was on a cross channel ferry or lost in a past it prime Las Vegas Casino.",1
"No issues with check in or out, despite some concerns from other reviewers. It's proximity to the gardens by the bay makes it so easy to go across and see the evening light show or get there for a walk early in the morning. The infinity pool is great, get up there before noon to have the beat chance of a bit if space and the best light for photographs.  We had a nice room, with a great view and the staff were all on point. Bit pricey on the food end of things, we found it hard to find something that wasn't high end or catering for the casino crowd. That said, it was a relaxing few days and, wow, the view at night from the skypark is something I won't forget any time soon. ",4
"As regular travellers to Singapore a friend and I decided it was about time we checked out the Marina Bay Sands. We were on the 43rd floor which afforded us virtually 360 degree views. The gardens and the bay, with its thousands of ships, from our room - the city from the lift lobby, Keppel Harbour from one end of the hallway and the fireworks that celebrated Lunar New Year at the other end..plus..be warned for those who have a room at the end....someone having a bath who was enjoying the view not realising they too were on view!  It rained the first day but we were happy to stay in the room and enjoy the views. The room was a very good size and you could have had a party in the bathroom with a second one in the shower alcove. Only complaint was as two single women we had…",5
"The hotel is very pretty from the outside and it has a great bar (on the top floor), however it is way too big and busy for my liking.  The check in was uneventful and my room was ok - however I think I was a little spoilt after just coming from the St. Regis.  The room had a great view (garden view Tower one).  However there is no bathtubs in Tower One - and I like my bath!    The bar upstairs is ok except it has no seating - there are tables but they are reserved for who I don't know!  The tables were always empty...  The drinks are overpriced however the view is amazing.    The security getting to the restaurant by the pool was horrible. My room wasn't ready on check in so they had given me a pool key while I was waiting.  I went upstairs to the restaurant (fully dressed and…",3
