Stayed over for 1 night in MBS. Have a wonderful time over there. My little girl loves the sky park pool. Only setback is I can't use the float for my girl in the pool. Overall experience is fantastic!!! I would like to come back again........,5,4/6/2022
Nice view from the balcony. Wi-fi's everywhere and the staffs are helpful. It is worth the money spent for staying at this hotel. In addition the hotel has infinity edge pool that is so beautiful to see the night city view ,5,4/7/2022
"We stayed here as a ""treat"" before going backpacking for 6 months around Asia. We checked in early and the reception staff were very accommodating in booking us in and making the room available.  The room we had on 43rd floor was large with a stunning view over the gardens by the bay. The bathroom was also luxuriously sized. Unfortunately for me the bed wasn't made to the highest of standards as part of the linen wasn't tucked in, some of the frosting on the glass in the bathroom had come away. Finally the air-con unit seemed overly loud during the night which stopped me from sleeping well (not something I've had an issue in any of the subsequent hostels or hotels). These aren't big niggles and didn't report it, but things I would have expected to be picked up in a 5* hotel…",4,4/8/2022
"Finally made it to MBS this year for our 24 wedding anniversary, would like to say thank you to all the staff for making it a memorable one! the receptionist at the check in counter was very helpful as check out time was 11.am she help us extend it till 1.pm when i told her that it was our anniversary and we would like to spent more time at the pool cause it was raining the day we check in...  and we ask to upgrade our room which was at a reasonable price. When it came to make payment...she could not make transaction on my credit card but she reassure me that it may have been some error on the machine and smile and i thank her for going an extra mile as we took a lot of her time. We love every moment of our stay though it was a short one.all the staff are very polite and…",5,4/9/2022
"With more than 2,500 rooms, the MBS is among the largest hotels in the world and is part of an integrated resorts including casino, restaurants, shopping center, theater... Keeping that in mind, you cannot expect the same kind of feeling as the one you would get in smaller luxury hotels, nonetheless the service was faultless and the staff attentive, always very helpful and kind.  The lobby is gigantic, giving the impression of entering in a shopping center rather than in a hotel, an army of staff ensures that you get the help you need (luggage sent directly to you room while you are checking in - or queueing to check in) and my experience has shown particularly pleasant persons, helping with real attention and care.  I booked a Premier room, it was  approx. 47sqm, in Tower 1 and…",4,4/10/2022
"We chosen a bay view which was really beautiful on the 40th floor. Was told that bay view starts from 19th floor.   The room is very spacious with a king bed as well as a double sofa bed. The deco is nice too. Would prefer a firmer bed as it was too soft for us.   Really love the set up except it doesn't come with a bath.  For local, there isn't self car parking except valet at S$6.  The mini bar is also well stock.  Good complimentary tea/coffee brands too.  ",4,4/11/2022
"My husband and I stayed at Marina Bay Sands from November 7th until November 9th in a Club Room. We got to the hotel quite early and they kindly gave us a room prior to check in time. Our room was situated on the 46th floor offering fantastic views of the city and a nice lightning show each night enhanced by the floor to ceiling windows (it felt like we could simply step off the side of the building!). The room itself was huge, After having stayed at another hotel prior to this one with a room significantly smaller, it was a bit of a shock. The bathroom was also large and the double door entrance gave it a very opulent feel. The pool is fantastic and thankfully provided plenty of room for guests so there was no over-crowding, as it was very busy. Once again, a fantastic way to…",5,4/12/2022
Have a fun time at MBS hotel with so many places to walk around. Pls be prepare that this place is huge and it be a long walk from even the carpark.  Room itself is wonderfully clean n comfortable. Huge bath room for kids to stay in the tub. Separate shower with a close door for number 2.  Hotel provided all the things u need for a short stay so u don't even have to bring anything for your bath.  Food are expensive in food court as compare to other places. Must well eat in the restaurants which have so so many around.  Need a drink?? I will Suggest the open carpark next to the conversation hall that holds a small corner bistro.  ,5,4/13/2022
"The Marina bay sands is famous worldwide for its amazing swimming pool. While the swimming pool is indeed fantastic (albeit the water was a little too cold for my taste), the true gem in the hotel is the staff, friendly and thoughtful). Recommend, if nothing else, for the amazing view.",4,4/14/2022
"Came here with friends for a staycation in August. The pool has cool views, but enjoyed the Jacuzzi most of all since the main pool tends to be a little too overcrowded. We also loved to chill on their nice lounge chairs beside the pools. This is the life! We managed to get discounted rate for the stay and our room overlooks the Gardens by the Bay area. You could see the magical changing of lights and hear a little of the Songs of the Sea coming from the Supertree Grove at night. Beds are comfortable, and the toilet is huge. It is indeed a luxurious experience to stay in a hotel at such a great location with great views, and big spacious rooms, especially in the land-scarce Singapore.  Tip:  The minibar/fridge has an automatic detecting mechanism which will charge payments to…",5,4/15/2022
"Well equipped rooms, but disappointing food. Rooms were large and comfortable, great views. Ordered room service - had to send fish&chips back, as it tasted like out of frozen package, same goes for pizza. Cheese platter on roof top cafe was unacceptable for 5 star hotel and the price.",3,4/16/2022
"Absolutely amazing experience!   We agreed to stay at MBS for its proximity to the gardens by the bay as this is always a must visit with our little one. I was prepared for the train terminal check in experience but while there was a line - it was not as bad as I was expecting. Shortly after joining the queue we were approached to wait in another checkin area where other families were also waiting and the little one could run around and stretch. Upon check in we were upgraded to a suite so our little one ""had more room to run around"" and also given a comp late checkout of 1pm  Service and staff were exemplary and FAST! I needed to have a bottle warmed so instead of just taking the bottle to heat - they sent up an entire microwave for our disposal!  We ordered a room service Char…",5,4/17/2022
"Full disclosure, we weren't staying there, we were at the Shangri-La Valley Wing but thought we would check it out for next time. Upon arrival, we were herded and told we had to pay to go up which was factually wrong. We went up to the top and were told abruptly that the bar was closed for a private function. So the guys at the bottom didn't know that. We were sent to the other end after descending, Tower One. I asked a very unhappy concierge if we could buy a cocktail up there? To which he replied 'I think so'. We then went up the other tower and were greeted by a sour faced individual who sat us outside with no view. After waiting ten minutes we decided it was just a lousy tourist trap and all they had to offer was a view and we left. Now, as a potential new customer, the top…",2,4/18/2022
"This is a new chapter of our experiences in Singapore. Attractive design of the hotel, and large size of room, with a mall, a casino, with .. Well. It's a town. The services are impressive considering that this is a Casino hotel; far better services than those we normally got in Las Vegas Casino-Hotel.  On the 57th floor, it's a must visit. Breakfast on the 57th can not compare with breakfast in the lobby, but who cares. Look out for the great view of the long swimming pool on the rooftop with Singapore skyline as the backdrop. That is the real experience.  Unlike what you see in 007 Casino-Royale movie, no tux gamblers in the Casino. Plenty of T shirts, polo shirts and half length trousers here. One can smoke inside the Casino - may be the only place one can smoke in-door in…",4,4/19/2022
"We spent a wonderful three days at the start of Malaysia and Indonesia vacation at the Marina Bay Sands Singapore, which overlooks the city, the Merion, a huge park and the quay.  The staff is tremendous starting with the Butler service (Joseph & Bob), the concierge (Stewart, Mark & James) and food services (Ramona and her staff).  The housekeeping was par excellence.  The stay was too short and the view from the infinity pool is breathtaking.",5,4/20/2022
"I stayed in this hotel on 29 - 31 Oct 2014 to attend a seminar in their expo. Overall experience was fantastic which really represented the luxurious of the hotel. First impression when you just arrived at the hotel, checked in, escorted to the premier room, breakfast, checked out ...they were just perfect.  In addition to this, the magnificent view, welcome fruits in the room, fast wifi... and many more. Thanks for the wonderful experience MBS. Bravo!!",5,4/21/2022
"We had a high level suite with fabulous views from the bathroom out to sea and of the bay from the bedroom and loung/dining area. The dining area had a coffee maker & bar & dining setting. This suite had both a full bathroom & a powder room while the lounge area had a desk.  Well appointed, but the decor will probably need re doing soon if they want to keep charging the current prices. The rooftop pool is great with fabulous views but try KU DE TA Restaurant too. Great food & fabulous panoramic views of Singapore, partiicularly at night, when Singapore comes alive!",5,4/22/2022
Stayed at Marina Bay with my partner and a little one over the weekend. We were greeted on arrival by Stephanie who gave us exceptional customer service. Her professionalism and friendly character was very refeshing. Thank you Stephanie for a wonderful stay. This hotel is highly recommended and we will definitely be returning in the near future.  Many thanks. Jennifer,5,4/23/2022
May be I choose the wrong days to check in when the hotel was at its max occupancy ..... My checkin took two hours (yes they offered refreshments while standing in queue but having a kid with me didn't comfort us one bit) then the room service was taking eternity and the morning breakfast too had a waiting to be seated. The hotel is awesome so is the roof top experience and the pool but rooms are pretty normal. Casino and shopping all helps . This is a landmark in Singapore which you can and must try once but just pick the season when it's not to full occupancy. ,3,4/24/2022
"The Pros: - Splendid bathroom, very comfortable beds, generous room size, quiet air con - Amazing balcony view on 12/F in Tower 2 overlooking Garden by the Bay  - Nice pool as expected  - Great free wifi service. Connectable throughout the hotel and shopping mall complex  The Cons: - Not sure what the 10% service charge was for. The bell boy delivered a wrong bag the first attempt. Other than that not much hotel services were performed  - Mistakenly charged a bottle of champagne from the minibar when nothing was consumed. It was a hassle having to email back and forth to request bill statement and arrange refund.  - No doorman at the front door was disappointing  - Queuing for check-in/check-out was a nightmare - Traffic at the front door can be chaotic. Nearly got run over…",3,4/25/2022
"the service is oke, the breakfast are great and the night view fantastic and the room is bigger than others hotel.",4,4/26/2022
"we had a wonderful time during  our stay, we stayed at level 47 orchid suite room we had a very good view from our room . Staff are very good and always assist us with a smile. we enjoyed soaking up in the infinity pool although this place is always busy as this is the main attraction of this hotel. very close to all signature shop, close to beautiful attraction of Singapore and close to the airport. Loved the huge  LV shop just few meters from the hotel.",4,4/27/2022
"All I can say is good things about this hotel.  The only thing I was disappointed was that I stayed only 2 nights and not longer!  Our room was facing the Gardens by the Bay - loved it.  I highly recommend room 2161 - totally loved it.  The views was great, the room was great and the bath tub was heaven!!!  The Infinity Pool was awesome.  Spectacular views of the city.  Whilst staying at the hotel, I didn't feel the need to go on the ferris wheel or do the bridge walk at Gardens by the Bay.  The views from the hotel allowed me to see everything so no need to pay to see something which was the same.  Service is top notch.  Our flight was delayed by 9 hours hence we arrived in Singapore at 8pm instead of 8am.  We were extremely unhappy but Tressa from front desk ensured our…",5,4/28/2022
"The hotel pool is the thing everybody sees first in any picture of this hotel. The first time you go up there and the lift doors open, well, you need to be there.  The staff were all very helpful, had a issue with a late tour bus booked by hotel, which was sorted on the spot. Some of the lobby signage could be improved, but once you get used to the lay out getting around is no problem. We arrived and checked in no issue got an upgrade to a garden view deluxe room on 36th floor.  The only thing I can say, which I have not seen in any other view, is the city view rooms don't have a balcony, only the garden view rooms do. Viewing the hotel from the street, has windows all the way up that side of the building.  It was easy to get about having the MRT station under the hotel, you can…",5,4/29/2022
"Before our family of 3 went to MBS I read lots of comments and reviews of the complex and noticed that many travellers were not totally happy there. That is why we decided to book the The Club room and it was a very clever idea! The room was just great, clean, large and with an outstanding view over the city. Our breakfasts were served at The Club 57th floor and the choice was excellent as well as the food quality. I can'd but admire of the staff, which was always friendly and helpful. The Club at the 57th floor also offers afternoon tea and evening coctails, which could be like a light dinner, we took that advantage several times and enjoyed it pretty much. Especially the evening visits. I agree with many reviewers that the check-in line looks deterrent and I saw that people…",5,4/30/2022
"This is an amazing facility from the infinity pool at the top of the hotel to the incredible mall attached. Aside from that, the service was just ok and the food was not outstanding at the hotel restaurants.  The best thing about the hotel was the easy access to the subway that can take you to the real parts of Singapore, Little India, Chinatown and Arab Street.",4,5/1/2022
"stayed at Marina Bay Sand for two nights- service was flawless from valet to check in, breakfast, use of amenities, check out and even airport transfers. Staff were curt but courteous as they were precise in instructions and directions. The breakfast spread is definitely something to boast of. The infinity pool can get quite crowded several times a day, but for a leisure traveler, waiting for the perfect moment to take a dip is no issue. The fact that the hotel is adjacent to one of the premier malls in the country is a sure advantage. And did I mention the view of the city is simply divine at any given time of the day? Definitely worth another stop in the near future!",5,5/2/2022
"Stayed at this hotel in a premium room  for two nights on the 41st floor with a garden/sea view.  (Make sure to ask (politely) for a high floor). I think this is nicer than the city view - especially since you can see the city from the pool. Also you can watch the Gardens by the Bay light show from our room (the music is a little hard to hear).   The room was very large with small balcony and large bathroom with a stand alone tub. The staff were very good - we got complimentary fruit plate and 40% at the buffet (buffet was ok, plenty of fresh seafood). Honestly, its all about the pool - its truly an amazing view although it can get very busy. Just find a spot on the edge, take a selfie and watch the city below!  Hotel is around 20 mins from the airport (~$15 by taxi) and 5 mins…",5,5/3/2022
The view itself is breathtaking!! I love that the hrs were long enough for guests to enjoy both night views of singapore and sunrise !   The hotel is super convenient! Close to the casino / shopping and of course eating!!! Lots of restaurants around and also a great food court ! ,5,5/4/2022
"This is a really nice place, even if you're just a tourist walking around. I loved the infinity pool, the views from the rooms, the views from the top, everything! Very cool that it's on reclaimed land, and it's very new. I liked it!",4,5/5/2022
"Was highly anticipating a good stay at this hotel, unfortunately it was  an utterly disappointment. The staff were poorly trained, rude and inexperience. I would not recommend this place for anyone that want to have a good experience in Singapore.",1,5/6/2022
"One of the best hotels I ever being on my life... Excellent view of Singapore, great service, excellent location.. And the infinity pool at the rooftop wowww just perfect eheeh.. and also has one of the best clubs in Singapore .. Kudeta...",5,5/7/2022
"Let's be clear, this is not a luxury hotel in any meaningful sense. It's vulgar, massive, impersonal and isolated from Singapore proper. There are no thoughtful touches, no personal service and not an iota of style in the entire place. Expect to queue for everything, including check-in and breakfast.  My non-smoking room smelled of cigarettes, even though there was a balcony where one could easily smoke without causing a stink (precisely the reason it was put there, I guess).  People rave about the views from the 57th floor but... Singapore is a totally flat and very small island. Those skyscrapers you can see from downstairs? That's what you can see from upstairs, just from a slightly different angle. Glass and steel built on reclaimed land around an artificial marina. Welcome…",2,5/8/2022
"My husband and I stayed at Marina Bay Sands for 3 nights. I have given a 5 star rating due to the amazing infinity pool and the lovely spacious rooms. If you expect 5 star service then this is a bit of a hit and miss. Some staff members have exceptional customer service and others, appear to be very robotic. As soon as you enter the lobby, it feels like you are in a busy shopping centre. The rooms are extremely comfortable, clean & well designed with brilliant views - one of the bonuses was that we could get a smoking room (which is rare these days in 5 star hotels). Once you are in your room, it is just amazing as you have direct access to the pool and all other facilities. Edgar, the guest service agent who assisted to collect our luggage on check-out was excellent. This hotel…",5,5/9/2022
"This time I got the premier club room on the corner of the 40th floor at tower 3. The room is elegant, modern and spacious. The rest room is spacious, modern and cozy. The city view is amazing. Unfortunately I was not able to go to the afternoon tea and evening cocktails at the club room on the 57th floor for the 3 nights I was there coz I was busily shopping and hopping around the city haha. The breakfast buffet in the club room is also good. The spread though is not much unlike in Rise. Though I always ordered in-room service for my dinner. The service of the wait staff and the housekeeping staff is also impeccable and commendable. I would definitely stay here again.",5,5/10/2022
"Got here quite early on arrival obviously to make full use of all the facilities. The room was ready early for us, everything was very clean well.presented the staff were friendly. Loved the skypark had a mojito on the sky bar/restaraunt facing the harbour. The facilities were absolutely stunning the decor in the hotel wasnt bad thought it may have been a bit more suave. I ordered inhouse dining got a really tasty pizza to go with the bottle of champagne i got at the airport whilst looking at one of the most spectacular skylines ive encountered from own hotel room. Even out of thehotel is beautiful cpuldnt stay in si.gapore itself too long though. But what an exciting experience id love to go again sometime soon.",5,5/11/2022
"The hotel is an outstanding,engineering and architectural icon.The pool and view was exceptional, thats about all.The rooms were o/k,food was average.service was good but so is lots of other hotels in Singapore The check in time 15 mins completely unacceptable for a hotel, that portrays itself as a 5 star plus I complained and all I got was an enthusiastic apology.All in all very overrated.expensive and definitely not value for money.. There are other top hotels in Singapore with Infinity pools and views such as the Westin far better value.The impression I got was a vast money making mill, lots of expensive designer shops and casino and we the customers, the grist. A typical Las Vegas ideal,transported to Singapore, as they say a fool and their money are easily parted. The all…",2,5/12/2022
Very over rated and really could not find the value in it!  The 57th floor was fantastic! Great atmosphere but in general toooo busy and over crowded!  The rooms smelt of smoke and was not ready for check in although we got key!,3,5/13/2022
"Best pool I have ever seen, amazing view, good prices for drinks at the bar. Easy transportation to any part of the city by taxi or subway. A little bit expensive but if worth it. Definitely will stay there again!",5,5/14/2022
"The hotel rooms are without a doubt the best I've ever stayed in. The buffet is pretty awesome also, however my favourite part has to be the infinite pool in the sky park. The gym facilities are pretty great also. Architecture is awesome in the lobby, only thing is that we waited for ages to check in.",5,5/15/2022
"I stayed at the Marina Bay Sands for one of my three nights in Singapore on a stopover to Australia and found this hotel to be pretty poor experience.  Firstly, you are struck by the almost theme park theatrics on approach to the hotel - ""which tower are you in Sir"" with an array of vast numbers of tourists spilling out of the buildings entrances and exits as you try to navigate your way to the lobby.  When you walk in you feel like you've entered the Museum of Modern Art - big open spaces when you look up but at ground level there is just am endless swarm of tourists and visitors all shifting around and getting pin your way. A bell boy took my luggage when I exited the cab so I was at least not impaired by having to weave my way to the check in desk with a suitcase but when I…",2,5/16/2022
"I have been to Singapore a thousand times and have stayed in many places for business and pleasure but Marina Bay sands in one of the best I have ever stayed at for pleasure.   Service- Perfect and can match the best in the world   Rooms-  Personally i think rooms which look out onto the city are breathtaking - if you go for a Premier Room or above, I guarantee that you will enjoy it whether you choose the city view or garden view. The bathrooms are also very well designed.    Restaurants- All the restaurants (Especially Ku De Ta for Dinner and Sky on 57 for Breakfast). The lobby is always buzzing and the atmosphere feels like you are truly on holidays.    Attractions- For me the stand outs are:  - Sky Park / Infinity Pool: Fun, exciting at night with great views  - Shoppes:…",5,5/17/2022
The scenery is amazing and the whole experience of walking all around was fantastic. I recommend all to have a break half way thru and take the lift up to the top of the hotel and see the views from above as well.,5,5/18/2022
"Worst hotel experience EVER!!! I am a frequent traveller and I have never given bad reviews on hotels. The service is impersonal and management staff aren't helpful. We went to the club floor for breakfast but was told that we needed TWO room keys for two persons to access. No one said that to us before we traipsed all the way up to the top floor with lifts that are always too busy and super slow. When I complained, all I got was this is policy. For a better stay in Singapore I think the nearby Westin hotel is way, way better and much more reasonably priced. I will never stay here again!!  This whole experience at MBS is distinctly mass market despite the very high room rates. The facilities on the 57th floor are teaming with tourist visitors making it feel more like Disney than…",1,5/19/2022
"I booked a suite containing from two spacious rooms. I paid for this the biggest amount of money I ever spend on 1 night in hotel and im not dissapointed. If I would pick up one more time I would choose just the regular room for the half of price because the most amazing in this hotel is the view from the window and the pool on the roof.  Food was great, service excellent, pool breathtaking.",5,5/20/2022
Yes the pool is awesome.  And if you only pick the place for the pool then you should stay here.   As for the rooms?   It was just ok and some very not ok parts.   The sheets had holes in them.  I asked them to change the sheets ALL 5 days I was there.  They never did.  The room accompaniments?   We're lacking as well.    The maids did an ok-- not great job.   It is a complete cluster when you check in.  It also took me 25 minutes to check out at 4:30 in the morning!   It's not like there was a long line.    The food here is a bit more than it should be.... But I'm ok with that if its good food.  It wasn't.    ,1,5/21/2022
"I find that Marina Bay Sand is not as good as it seems on the advertisement.  The pool is large and infinite, but seriously you could smell the strong chlorine from all the available pool (main pool, kids pool, and jacuzzi)..   I stayed for 5 days in the hotel, And I found out that the fitness centre was quite comfortable. Food choice was ok, nothing so extraordinary in my taste.  Honestly, I think it is a bit pricey and  I am not going to stay there in my next visit to Singapore.",2,5/22/2022
There is no doubt that the Marina Bay Sands is an outstanding architectural marvel in an up and coming area in Singapore. First impressions however were extremely poor with a 25 minute wait to check in. This was like standing in a bus queue with obviously over stretched staff. The receptionist was very helpful but she seemed to have to input an awful lot into the computer even though I had booked online. The room on the 40th floor was spectacular with jaw dropping views. The pool on the roof is one of a kind- it was so busy and there was no obvious input from the staff to ensure the adults only section of the pool and jacuzzi were without children. Ku De Ta restaurant on the roof was extremely poor service. Many waiters were standing about chatting to each other and were very…,4,5/23/2022
As you would expect this hotel is an incredible sight and an amazing place to stay.  I would definetly reccommed that anyone travelling to Singapore stay here just for the infinity pool alone. I can't wait to go back.,4,5/24/2022
"One of the reaons for staying in this hotel must be to swim at the rooftop pool - which is one of the largest and tallest pool in the world - it is on the 57th floor and offers a fantastic view of Singapore.  Now back to the basics: - Check in at 3pm, quite long queue but quite fast - The room itself is nicely furnished, with the usual amenities, sufficient lighting and a comfortable bed. - Now the bathroom   - The body wash/shampoo could have  been better   - The room we had does not have a bath tub - The room faces the garden, but that means the road as well, but fortunately, the sound-proofing was good, can hardly hear the traffic  Try to get a room with city view as it would be quieter and nicer. - The room comes with the usual amenities; but the fridge is those that is…",5,5/25/2022
"MBS's specialty in providing some of the worst hotel standards   The only real difference between this hotel and the casino across the road is that the casino  would probably give you better odds! A picture in the pool costs; in the range of 60 - 80 Sing per photo, a club/ bar that is 38 Sing to get in (for guests), sorry and includes one badly poured drink! And for what? being cramped into some corner, no visible view, as the place was too crowded. A fridge that cannot be used, if you want a fridge it will cost extra! A TV that broke, a shower which me and my girl friend struggled to change the temperate with, and basic bathroom amenities that would be of a low stand even on a AirAsia flight! Sorry, resulting in me leaving a ""redneck"" from the hotel - due to its corrosive…",1,5/26/2022
"This hotel is great if you set your expectations properly. It is not Mandarin Oriental or Ritz Carlton, it is not 5-star luxury, personalized service. It is Marina Bay Sands, 2000+ rooms, it is madness, it is a resort. Know what to expect. We got an upgrade, the room was impressively spacious, so was the toilet. The staff were smiling, especially at the reception. Even though it was packed and they were supposed to be stressed, they smiled and treated us well. The  gave us directions and suggestions. What else to expect? We loved the pool, we took wonderful pics. Drinks and food there were good too. We went to the casino, and it was not like in las vegas, but still, it was a good pass time. Our best spot, CUT! Pricey but worth the price, without doubts.",5,5/27/2022
"This is maybe the best hotel I have ever stayed in my 25 years of life.  Singapore should be proud of this hotel.  Eventough I only stay for a night, but I have tried every facility of this hotel.  The room, pool, restaurant and bar was so mesmerizing..  The room and bathroom was so good and clen.  I love the ambience of pool, i can see all of singapore city from the rooftop pool.  The staff soo friendly and helpful.  Everything was so perfect!  I want to stay it again for a long time but for me it was to pricey :(  But i really love this hotel!!!",5,5/28/2022
"I recently returned from a 5 night stay here and the entire experience was simply amazing. Checkin was super fast and efficient, and the concierge was happy to provide me with a high floor room and later checkout on request. Room was spotlessly cleaned daily, with water bottles, toiletries and plenty of towels replenished. The hotel complex itself is massive!! Endless high end designer stores,retail stores, food courts, casino and direct access to the MRT train system. You can also take a gondola ride if you're feeling a bit lazy. Service was faultless throughout and there was always a member of staff available to assist with queries and direction. I managed to spend quite a bit of time relaxing in the infinity pool which is something you have to experience. The city skyline…",5,5/29/2022
"I had 3 rooms booked (since May 2014) for 30th October 2014 to have a special treat for the family to complete a fantastic family holiday which we had in Phuket.  We arrived at Marina Bay Sands at approx.6.45pm -7pm . Yes, the main reason for our stay was for everyone to experience the Skypark especially swimming at night. ( My husband and I had stayed previously).  When the booking was made it was specified we needed rooms to accommodate 2 adults + 2 childrens,  3 adults and 2 adults. ( hence 3 rooms booked.) Upon booking in, there were no long queues and again I had to clarify the breakup of people in each room. Rooms were allocated - excitedly we planned to quickly refresh, have dinner and then of course go to the skypark before 11pm for the special night swim (this was to be…",3,5/30/2022
"Simply amazing location, great transport options, well appointed.  Singapore's mass rapid transport is world class - clean, fast and efficient - with some great shopping (and authentic food) and possibly one of the fastest char kwai teou you will ever see cooked, and for  $4 - everything's only minutes away, as the Marina Bay Sands sits right atop the station.  There's a 7/11 downstairs if you need supplies, and every luxury shop you could think of, located within the ""Shoppes""  * You must have your passport with you if you want to get into the casino.  And then there's the ultimate infinity pool and a great little nightclub right there on the roof - P.S if you want too play in the nightclub, bring plenty of $$.   Overall - totally awesome experience.",5,5/31/2022
"We had booked two rooms for two nights at this hotel.  We were upgraded - and lived as royals in tower two. Fantastic place to stay. Friendly staff, incredeble rooms, good food (try the bakery) and a swim on the roof top is a once in a lifetime experience. I will be back....",5,6/1/2022
"My Husband & I have just got home from the most beautiful 4 night stay at Marina Bay Sands. Everything from checking in. We had the most amazing young lady who upgraded our room because it was my birthday. To our cleaner in our room who did an exceptional job. Alway's replenishing our towel's & keeping our room clean & beautiful. Also putting little rose petals & creating little animals with the towels. The staff around the pool were also great and all the ladies in the infinity pool cafe. There was one lady there who made me a lemon/honey tea due to myself having a sore throat. Breakfast was the best we have ever had, yummy omelettes. Concierge staff also great with money changing & any questions we got answered. Fantastic to get a late check out & check out staff also top…",5,6/2/2022
"Okay so, hands up, I'm not a 5* (or 7* or whatever) hotel sort of a person.  I simply don't understand why i would pay $$$ for a bed when the same thing costs $ elsewhere.    So why on earth did we stay here, you ask?  Well, for the Sky Park and the pool of course.  We stayed here for one night (keep an eye on bookings.com, they do good room rates periodically).  We'd also had, in the previous few days, afternoon tea at the Fullerton and Singapore Slings in Raffles' Long Bar - in both the service was excellent.  But don't expect that at Marina Bay Sands.  The hotel foyer is chaotic - somebody else here describes it as like a railway station, and that's not a bad description.  Check-in is also chaotic - there simply aren't enough staff or desks to deal with the volume of people,…",4,6/3/2022
"Stayed here for a conference at the Sands Convention Centre.   Rooms comfortable and a photo taken in the swimming pool is a must for the album. What you would expect from a 5 star hotel with one exception.  For in tea/coffe in the room they provide powdered coffee creamer - no longlife or fresh milk.  How can a hotel of this standard not provide proper milk?  Very disappointed. Otherwise very large hotel with casino, shopping mall and casino attached.",4,6/4/2022
"Had the opportunity to put up a night at the hotel this week (for a night) while attending a business award ceremony held at the ballroom. The room is actually quite spacious, especially the bathroom, and I would rate it as comfortable. Check-In was a breeze despite the throngs of people in the lobby area which stretches from Tower 1 to Tower 3. Despite staying at a low floor (Level 5) at Tower 1, the room was quiet. I am mentioning this because some of my associates have commented that lower floor rooms facing the ""expressway"" tends to be noisy. My personal experience was OK and I consider myself a light sleeper.  Marina Bay Sands is a good hotel to stay in and it possess a good environment for those who are on holiday. High-end shopping is plentiful and for those who prefer to…",4,6/5/2022
"I booked the MBS because I wanted the rooftop-pool experience. But never in my life have I stayed at a hotel this big. And I was seriously concerned that the experience would be somewhat like spending a night in a busy airport terminal. This is also why I chose to book a club room...just to get away from the anticipated crowds.  Well...as you walk into the lobby of the MBS, it is somewhat like an airport terminal...a huge indoor space with people swarming all over.  The wait at check-in was quite long, but my patience was rewarded with the fact that my room was ready two hours ahead of the official check-in time. And the experience improved from then on. Because once you get into the elevator and away from the busy lobby, it does not feel like you are staying at a hotel with…",4,6/6/2022
"Stayed here for 2 days last month. The design of the hotel with its 3 towers and the 'ironing board' at the top is amazing. The rooms were modern clean well appointed and a good size. We had a bay view on the 42nd floor and the view day and night was amazing. The main attraction is of course the Skypark pool area, this did not disappoint it is a great pool again beautifully designed and with stunning views of the city skyline. The only thing I would say and it is not the only hotel in Singapore that I found this is a lack of umbrellas on the loungers and lack of shaded area. We had breakfast one morning at the Sky infinity which would have been nice but for a very rushed almost to the point of rude service and then another morning at the Alfresco cafe which was lovely. We had…",5,6/7/2022
"This hotel is an icon in Singaporeit  is just amazing love it ,worth every penny but expensive though. The bar on the rooftop two thumbs up  great for  drinks at night and the view just incredible. Best place in Singapore for pictures.",5,6/8/2022
I visited here as a family trip and we wasn't meant to stay in this hotel with the tour guide. But I'm glad we did.....The breakfast was 5* freshly cooked and live cooking stations... I pretty much ate myself back to sleep.   The roof top view was just out of this world with a pool that is just an eye opener. Although Singapore is still developing the scenery was beautiful.... hands down the top notch hotel there ,5,6/9/2022
The moment you enter the lobby it feels like you are entering the railway station with no proper arrangement for the guest. House keeping staff is good view is also good but you don't feel like you are staying in a Best property of Singapore...... :-(,3,6/10/2022
Most photographed building and.probably the biggest venue for conferences and conventions now in Singapore. Everyone wants to take a peek of this hotel because of its unique design. MBS has its infinity swimming pool and Ku de ta bar on the 51st floor. Fantastic view up there. Was also lucky to have the view of Gardens by the Bay in my room!,4,6/11/2022
Stayed here for the f1. Awesome.  Very pricey but the pool and view to gardens by the Bay was great.  Having the shopping mall and mrt so close was awesome as well.   Central as well and taxis were dirt cheap,5,6/12/2022
Spectacular location but the hotel faces inwards rather outwards. Collection of international names but could be in any city or location. Exception for me was the Dragonfly bridge that connected with Gardens by the Bay (surreal tree structures and gardens). Pool deck ontop of structure may be worthwhile but unable to access during GP. Luxury hotel but felt shallow,3,6/13/2022
"As a treat for my wife's birthday I arranged for my family to stay here for a couple of nights before we returned to UK. So I ordered two premier rooms with garden views one for my wife and I and one for my two sons. We arrived from Borneo that morning at the hotel around mid day and of course we had hoped to check in early but was told that the rooms will not be ready until the allowed check in time of 3.00 pm. But they gave us a free pass to the sky park and they have a lounge right beside the reception area for waiting guests offering free hot drinks and water, which was nice. We had a look round and came back at 3.00pm to go to our rooms only to find that our room was ready but my sons room would be about another half hour. So we all checked into our room and went up top for…",4,6/14/2022
"We have stayed thrice in MBS. One for our anniversary, the other to celebrate our daughter's 1 year of age and recently for my husband's birthday.   I would like to commend Sri Herdayu Akhwan (who knew we were there for our repeat visits and celebrations) who made a point to send a little something for us WITHOUT FAIL for all occasions! She was very attentive to our needs. She was very helpful and friendly and for that we are grateful and thanks to her we got upgraded for all 3 visits!   It just made our stay more excellent.   I have nothing bad to say about this hotel probably the lobby area. It can be a little messy and busy, but hey we are ok with that. Everything is superb and in tip top condition, from the friendly staff to the awesome views, the swimming pool which is the…",5,6/15/2022
